ID;Date;User;Tweet;Source;Hashtags;RetweetCount;likeCount;;;;;;
"GOD BLESS NIGERIA!""";Twitter for Android;;0;0;;;;;;;;;
93;2023-03-31 23:30:07+00:00;MSpeeders;At 01/04/2023, 00:29:00 a driver seems to have been travelling at an average speed of 48 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
94;2023-03-31 23:30:07+00:00;MSpeeders;At 01/04/2023, 00:29:00 a driver seems to have been travelling at an average speed of 50 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
95;2023-03-31 23:30:07+00:00;MSpeeders;At 01/04/2023, 00:29:00 a driver seems to have been travelling at an average speed of 40 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
96;2023-03-31 23:30:07+00:00;MSpeeders;At 01/04/2023, 00:29:00 a driver seems to have been travelling at an average speed of 46 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
97;2023-03-31 23:30:07+00:00;MSpeeders;At 01/04/2023, 00:29:00 a driver seems to have been travelling at an average speed of 51 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
98;2023-03-31 23:30:01+00:00;naija_loudmouth;PETITION: Universal Basic Income to reduce poverty in nigeria ugently needed! ;;;;;;;;;;
READ MORE HERE: https://t.co/P3DCBHtan0;;;;;;;;;;;;;
"nigeria inec tinubu elections IPOB atiku obasanjo peter obi datti lagos sanwo-olu labour apc pdp osun adeleke Poverty japa peti makinde oyo ondo ayu https://t.co/9zVCxEfBeR""";Microsoft Power Platform;;0;0;;;;;;;;;
99;2023-03-31 23:30:00+00:00;WildAdks;American Robin, foraging on the meadow at Cemetery Road Wetlands, Essex County, NY (29 March 2023). ;;;;;;;;;;
;;;;;;;;;;;;;
https://t.co/tZRr8kvMn1;;;;;;;;;;;;;
;;;;;;;;;;;;;
"#AmericanRobin #springwatchAdirondacks #springwatchADK #springbirding #AdirondackBirds #AdirondackBirding #CemeteryRoadWetlands https://t.co/VO7jDR9PNj""";Twitter Web App;['AmericanRobin', 'springwatchAdirondacks', 'springwatchADK', 'springbirding', 'AdirondackBirds', 'AdirondackBirding', 'CemeteryRoadWetlands'];0;6;;;;;;;;;
100;2023-03-31 23:30:00+00:00;ballotpedia;This week's trending articles on Ballotpedia:;;;;;;;;;;
1. Presidential candidates;2024;;;;;;;;;;;;
2. Presidential election;2024;;;;;;;;;;;;
3. Wisconsin Question 1; Conditions of Release Before Conviction Amendment (April '23);;;;;;;;;;;;
4. United States municipal elections; '23;;;;;;;;;;;;
5. Wisconsin Supreme Court elections;" '23""";Twitter for Advertisers;;1;1;;;;;;;;
101;2023-03-31 23:30:00+00:00;channelstv;2023 Election: Residents In South East States Expects New Governors To hit The Ground Running https://t.co/EnwmewlYqW;Twitter Media Studio;;11;82;;;;;;
102;2023-03-31 23:29:48+00:00;EdmondIkeh;JOIN US THIS SATURDAY;;;;;;;;;;
;;;;;;;;;;;;;
Theme: 2023 Post Election Crises in Nigeria - What's Next?;;;;;;;;;;;;;
;;;;;;;;;;;;;
Time: Apr 1; 2023 6:00 PM Nigerian Time. ;;;;;;;;;;;;
;;;;;;;;;;;;;
Join Zoom Meeting;;;;;;;;;;;;;
https://t.co/F3n8eodVrt;;;;;;;;;;;;;
;;;;;;;;;;;;;
Meeting ID: 818 3289 9275;;;;;;;;;;;;;
Passcode: 65101;;;;;;;;;;;;;
;;;;;;;;;;;;;
A GCSDN PROJECT.;;;;;;;;;;;;;
;;;;;;;;;;;;;
"Info: gcsdn1914@gmail.com https://t.co/7mTQl2GBQk""";Twitter for Android;;0;1;;;;;;;;;
103;2023-03-31 23:29:36+00:00;legant66;@GeoffyPJohnston @hbardell1 CPC caught cheating in every single election since 2008;;;;;;;;;;
Ribo calls; In and Out; Pierre Poutine;" Fair Elections Act and actively barring citizens who CIMS sdb weren't Con supporters from Voting. https://t.co/ALlYeUj7u6""";Twitter for Android;;1;2;;;;;;
104;2023-03-31 23:29:08+00:00;CherylMargaretS;Most important election in 2023;Twitter for iPhone;;0;0;;;;;;
105;2023-03-31 23:28:43+00:00;KathleenEngleh2;@grandoldmemes @benshapiro Hopefully his lawyers and great constitutional lawyers have his appellate court appeal ready to go.  This is INSANE.  This guy wasn't working for the Secretary for Elections or in any election capacity.  How is a joke considered;Twitter Web App;;0;0;;;;;;
106;2023-03-31 23:28:27+00:00;steventey;8. Presidential elections is also another big part of the Twitter Algorithm.;;;;;;;;;;
;;;;;;;;;;;;;
It can:;;;;;;;;;;;;;
◆ Recommend election candidates to follow: https://t.co/iZGuYDLglj;;;;;;;;;;;;;
"◆ Suppress misinformation during Election events: https://t.co/s8wFunN42b https://t.co/XKFCf9ZvnH""";Twitter Web App;;393;1173;;;;;;;;;
107;2023-03-31 23:28:09+00:00;Teflon91;@ShehuSani They are trying to divert our attention from election to census, but we are not fools. No matter the tactics we're fully interested in our 2023 election results and our stolen mandate.;Twitter for Android;;0;0;;;;;;
108;2023-03-31 23:27:17+00:00;krankepantzen;@realTuckFrumper Anti-democracy fascists in Neo Confederate Texas want to allow the Secretary of State to throw out election results in counties with more than 1 million residents (i.e. urban areas, home of educated people, liberals, minorities of various;Twitter Web App;;3;8;;;;;;
109;2023-03-31 23:27:06+00:00;ChubsSubs;@KariLakeWarRoom @KariLake It’s March 31, 2023. Kari Lake’s continuing to whine about her election loss. It’s March 31, 2023, and Kari Lake’s continuing to scam her stupid cult followers out of their money.  It’s March 31, 2023. Let that sink in;Twitter Web App;;0;9;;;;;;
110;2023-03-31 23:26:54+00:00;SjFrankenberry;@TexasGOP Wow, ya'll aren't even gonna try 'n be subtle huh? Ironic that those that cry of stolen elections actually want to steal them. ;;;;;;;;;;
;;;;;;;;;;;;;
"Texas GOP Proposes Bill To Allow Sec Of State To Overturn Election Results In State’s Largest Blue County https://t.co/99diW2F47j via @TPM""";Twitter Web App;;0;0;;;;;;;;;
111;2023-03-31 23:26:49+00:00;ChubsSubs;@KariLakeWarRoom @KariLake It’s March 31, 2023. Kari Lake’s continuing to whine about her election loss. It’s March 31, 2023, and Kari Lake’s continuing to scam her stupid cult followers out of their money.  It’s March 31, 2023. Let that sink in;Twitter Web App;;0;0;;;;;;
112;2023-03-31 23:26:45+00:00;MollyFS44;@wlwellvhs @claireloucoker Well, we know for a fact that Russian bots were trying to swing the election—so, in effect, someone *was* trying to rig it, just not in the way Trump claimed. ;;;;;;;;;;
;;;;;;;;;;;;;
In any case;" I’m sure people have tried or schemed to rig presidential elections in the past. 🤷‍♀️""";Twitter for iPhone;;0;1;;;;;;;;
113;2023-03-31 23:26:30+00:00;Ledum_V;Between this nonsense, that useless DJT indictment, the Arizona guber election that took one full week to announce a winner, it's very amusing to see Lovers of Nigeria, Class of 2023 still citing the US as a democratic role model..;Twitter for Android;;0;1;;;;;;
114;2023-03-31 23:26:29+00:00;ChubsSubs;@KariLakeWarRoom @KariLake It’s March 31, 2023. Kari Lake’s continuing to whine about her election loss. It’s March 31, 2023, and Kari Lake’s continuing to scam her stupid cult followers out of their money.  It’s March 31, 2023. Let that sink in;Twitter Web App;;0;0;;;;;;
115;2023-03-31 23:26:02+00:00;plankers;Good. Actual lying by public figures, especially in matters involving elections, should be met with prison time for election interference.;;;;;;;;;;
;;;;;;;;;;;;;
I also think opinion and “news” should have to be explicitly declared by the media;" because there’s too much portrayal of one as the other.""";Twitter for iPhone;;1;5;;;;;;;;
116;2023-03-31 23:25:11+00:00;ChizobaJuliet14;Just like Wili Wili, SP Ben has appeared after the elections, just like so many predicted ... And he is ever-ready so far as you ain't a thug that turns threat to joke... 😂;;;;;;;;;;
;;;;;;;;;;;;;
"You are highly welcome 🙌🤗😂😂😂""";Twitter for Android;;1;2;;;;;;;;;
117;2023-03-31 23:25:02+00:00;EDNMain;Montrose residents will have the opportunity to vote on a sales tax referendum when they fill out ballots for the 2023 consolidated election Tuesday, April 4. https://t.co/DpRdSfzQmC;BLOX CMS;;0;0;;;;;;
118;2023-03-31 23:24:31+00:00;JCR_Radio;LOCAL NEWS &amp;;;;;;;;;;
;;;;;;;;;;;;;
Richfield man jailed on $500;000 bail following robbery; assault on police on Hawstone Road; Fermanagh Township Crash; Port Royal adjust Saturday times; local high school sports scores.;;;;;;;;
;;;;;;;;;;;;;
"READ HERE: https://t.co/fLazc395c9""";Twitter Web App;;0;0;;;;;;;;;
119;2023-03-31 23:22:50+00:00;foursixy87lbs;I just having Damian on the road is so scary cause imagine the road rageeeeeee 😭😭 https://t.co/3MWkBkPjLu;Twitter for iPhone;;0;0;;;;;;
120;2023-03-31 23:22:24+00:00;mikykuma;@inecnigeria used 300 billion niara to write a result and termed it as 2023 presidential election in Nigeria. And @MBuhari said its OK. @ChathamHouse @abati1990 @POTUS;Twitter for Android;;0;0;;;;;;
121;2023-03-31 23:22:21+00:00;IghaloDivine;@channelstv Same professors that was use to rig 2023 election?;Twitter for Android;;0;0;;;;;;
122;2023-03-31 23:22:14+00:00;RealAbdulHannan;Dear Media Partners &amp;;;;;;;;;;
@aimimpartybihar President @Akhtaruliman5 sb MLA Amour invited you all for Urgent Press Conference on Present Law &amp;;;;;;;;;;;;;
Kindly join us at B3/17 Officer Colony; Bailey Road; Opp- Patna Zoo by 11.45 AM. 1st April 2023;;;;;;;;;;;
"Regards""";Twitter for Android;;4;7;;;;;;;;;
123;2023-03-31 23:21:45+00:00;DominionIsDeath;If you are concerned about the indictment of our president then remember that election fraud is what has brought America to this sad point;;;;;;;;;;
Without a fair election in 2024 America as we know it is gone;;;;;;;;;;;;;
Nothing is being done to fix our elections;;;;;;;;;;;;;
"Hillary as #47 will be the result""";Twitter for iPad;;0;0;;;;;;;;;
124;2023-03-31 23:21:42+00:00;RosaMPalomino;@ninoboxer You must listen to Judge Napolitano on the Stone Zone (Roger Stone's radio show). He also has OMG (O'Keefe) &amp;;;;;;;;;;
125;2023-03-31 23:21:23+00:00;jzmurdock;If America had evolved beyond religious beliefs/magical thinking, the GOP would have had few handholds on subverting elections since the distrust issues in the 2000 presidential election.;;;;;;;;;;
It's not that religion is bad per se;" but the mental processes are very manipulable.""";Twitter Web App;;0;0;;;;;;;;
126;2023-03-31 23:21:19+00:00;johnandyng;2023 COUNT DOWN:;;;;;;;;;;
PMB has 2 months; or 9 weeks; or 58 days to go.;;;;;;;;;;;
Wiwi get there.;;;;;;;;;;;;;
"NIGERIA WILL SUCCEED""";Twitter for Android;;0;0;;;;;;;;;
127;2023-03-31 23:20:41+00:00;aeri_eli;Suho's voice is a must in EXO's bridges, for real. 😭🤍 really love it;Twitter for Android;;0;0;;;;;;
128;2023-03-31 23:20:23+00:00;wsdot_sw;Vehicle Fire on I-5 SB at MP 49 near Powell Road has right and center lanes blocked, use caution, beginning at 4:17 pm on March 31, 2023 until further notice.;WSDOT Southwest;;0;5;;;;;;
129;2023-03-31 23:20:17+00:00;Rochnhscanner;3/31/2023 19:19:14 | EFFINGHAM | 244 HIGH WATCH ROAD | FIRE ALARM ACTIVATION | ALARM ACTIVATION AT THE TREATMENT CENTER AMBULANCE BEING HELD IN QUARTERS Follow our Facebook for more;IFTTT;;0;0;;;;;;
130;2023-03-31 23:19:41+00:00;realptt75;"@Matti_Ice4real @OccupyDemocrats So, if MANY people would've changed their vote IF they knew about laptop, a story suppressed, If thats ""altering an election"".... Then why is American Media suppressing stories NOT ""altering elections"". Again, rules for th";Twitter for Android;;0;0;;;;;;
131;2023-03-31 23:19:10+00:00;vince81viny;Mahmoud Yakubu is the worst pandemic to ever befall Nigerians. Made over 86million citizens queue under the rain and sun to get their PVC only to connive with APC and rig the entire elections for APC and their fraudulent mongers . Justice must prevail;;;;;;;;;;
"- Agu ofodile""";Twitter for Android;;46;72;;;;;;;;;
132;2023-03-31 23:18:53+00:00;moffetjames5;@TimChap56 @mitchellvii You shouldn’t vote for Trump in the primary because he can’t beat any Democrat in ‘24. Trump did a lot of good things but he doesn’t know to win elections. He turns off a lot of would-be GOP voters with his mouth. The proof;Twitter for iPhone;;0;0;;;;;;
133;2023-03-31 23:18:37+00:00;RichLaden;Colorado Springs voter turnout in 2023 lags behind last mayoral election;;;;;;;;;;
;;;;;;;;;;;;;
"(Via The Gazette) https://t.co/7wsK4J7c01""";Twitter for iPhone;;0;0;;;;;;;;;
134;2023-03-31 23:18:32+00:00;NWS_LSR_Bot;TORNADO  Mag: NA;;;;;;;;;;
From: WFO MEG;;;;;;;;;;;;;
Location: COVINGTON; TN;;;;;;;;;;;;
Time: 0612 PM  LT on 03/31/2023;;;;;;;;;;;;;
Source: AMATEUR RADIO;;;;;;;;;;;;;
Remarks: Power lines and trees down on highway 51 south of covington blocking the road. ;;;;;;;;;;;;;
"#TNwx""";NWS LSR Bot;['TNwx'];2;2;;;;;;;;;
135;2023-03-31 23:18:18+00:00;Jackie99413245;@RishiSunak Prime Minister, sir ;;;;;;;;;;
Did you hear that the Chief Justice of Nigeria; who is;;;;;;;;;;;;
not disabled; visited UK on a wheel chair; to disguise ;;;;;;;;;;;
himself before meeting Tinubu who rigged elections in Nigeria ;;;;;;;;;;;;;
"You must cancel their visas or Nigerians will see UK as approving these  crimes""";Twitter Web App;;0;0;;;;;;;;;
136;2023-03-31 23:17:24+00:00;ILoveMyDogs2023;"@simoneseze2 @SoDakPat @LindseyGrahamSC Yeah. trump's followers seem to forget that one. Or they've convinced themselves it's legal b/c trump says it was a ""perfect"" phone call.";;;;;;;;;;
"Just goes to show how little trump knows about election laws because that entire phone call was illegal.""";Twitter Web App;;0;0;;;;;;;;;
137;2023-03-31 23:17:18+00:00;NewsOneNG;100+ Happy New Month Messages And New Month Wishes For April 2023  ;;;;;;;;;;
#HappyNewMonth #April1st #AprilFool #AprilFoolsDay;;;;;;;;;;;;;
#BBNaija #BBTitans #RussiaIsCollapsing;;;;;;;;;;;;;
"https://t.co/JOJMBKYolZ""";Twitter Web App;['HappyNewMonth', 'April1st', 'AprilFool', 'AprilFoolsDay', 'BBNaija', 'BBTitans', 'RussiaIsCollapsing'];0;1;;;;;;;;;
138;2023-03-31 23:17:00+00:00;Adigun4ALL;Peter Obi was indeed favourable on Social media. In reality, the distant 3rd he came in the just concluded general elections was predicted. ASIWAJU BOLA AHMED TINUBU APC Presidential candidate was the favourable in REALITY. @steve_hanke elections are not won online. Thank you.;Twitter for Android;;1;3;;;;;;
139;2023-03-31 23:16:49+00:00;UkPropertyLion;#ukpl_BIG_drop;;;;;;;;;;
;;;;;;;;;;;;;
#UKPLNorthWest;;;;;;;;;;;;;
;;;;;;;;;;;;;
TOTAL REDUCTION: £50000 (21.28%);;;;;;;;;;;;;
;;;;;;;;;;;;;
ADDRESS: Garswood Road; Garswood ; St. Helens; WN4 0TU;;;;;;;;;;
;;;;;;;;;;;;;
STATUS: Reduced on 29/03/2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
INITIAL PRICE: £235000;;;;;;;;;;;;;
NEW PRICE: £235000 to £185000; Down: £50000 (21.28%);;;;;;;;;;;;
;;;;;;;;;;;;;
POSTCODE: WN4 0TU;;;;;;;;;;;;;
;;;;;;;;;;;;;
"https://t.co/7WYbsqP2GA""";PropertyLion;['ukpl_BIG_drop', 'UKPLNorthWest'];0;0;;;;;;;;;
140;2023-03-31 23:16:48+00:00;FreeAceey;@roman4philly @PhillyRedWave The problem with going independent is  that due to being a closed election state you can only participate in general elections…..;;;;;;;;;;
;;;;;;;;;;;;;
"If I ever move out PA I might switch back to Indy""";Twitter for iPhone;;0;0;;;;;;;;;
141;2023-03-31 23:16:42+00:00;robertnderitu21;@Julius_S_Malema The biggest mouth south of Sahara, leave Kenya alone! Leave mighty @RailaOdinga alone. Your experience is juvenile to him.;;;;;;;;;;
Raila has never lost any election since 2007 todate. 4 elections Mr mini Buthelezi. Mad man. ;;;;;;;;;;;;;
Our leaders include;;;;;;;;;;;;;
"@skmusyoka""";Twitter Web App;;0;0;;;;;;;;;
142;2023-03-31 23:16:14+00:00;GammySparkles;31 March 2023 PM Show - ICYMI: Dominion is Finished - Overthrow the Machines (LOOP) https://t.co/TR4aLZGRZd  WE WERE LIED TO ALL MACHINES WERE MANIPULATED, ELECTION WAS STOLEN !;Twitter Web App;;0;0;;;;;;
143;2023-03-31 23:15:38+00:00;iicfclara;@mimi_28_ mdr what;Twitter for iPhone;;0;0;;;;;;
144;2023-03-31 23:15:07+00:00;AkinAdejola;@ndmbagwu @dss_nigeria @inecnigeria @EuropeanUN @JoeBiden @RishiSunak ...had large population on his tribesmen or those practiced same religion as him. Places he won the elections at showed the undisputed facts about it, he couldn't win the popular vote o;Twitter for Android;;0;1;;;;;;
145;2023-03-31 23:15:03+00:00;MSpeeders;At 01/04/2023, 00:14:00 a driver seems to have been travelling at an average speed of 40 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
146;2023-03-31 23:15:03+00:00;MSpeeders;At 01/04/2023, 00:14:00 a driver seems to have been travelling at an average speed of 51 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
147;2023-03-31 23:15:03+00:00;MSpeeders;At 01/04/2023, 00:14:00 a driver seems to have been travelling at an average speed of 48 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
148;2023-03-31 23:15:03+00:00;MSpeeders;At 01/04/2023, 00:14:00 a driver seems to have been travelling at an average speed of 50 MPH in a 30mph area on Netherhampton Road #SpeederBot #Speeding;SalisburySpeederBot;['SpeederBot', 'Speeding'];0;0;;;;;;
149;2023-03-31 23:15:03+00:00;UkPropertyLion;#UKPLNorthWest;;;;;;;;;;
;;;;;;;;;;;;;
TOTAL REDUCTION: £20000 (11.11%);;;;;;;;;;;;;
;;;;;;;;;;;;;
ADDRESS: Castle Hill Road; Hindley; WN2;;;;;;;;;;;
;;;;;;;;;;;;;
STATUS: Reduced on 29/03/2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
INITIAL PRICE: £180000;;;;;;;;;;;;;
NEW PRICE: £165000 to £160000; Down: £5000 (3.03%);;;;;;;;;;;;
;;;;;;;;;;;;;
POSTCODE: WN2 ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"https://t.co/BToVPFZHid""";PropertyLion;['UKPLNorthWest'];0;0;;;;;;;;;
